confidence,source,em,f1,bert
0.95,GlobalMedQA_EN,1.0,1.0,0.9999997615814209
0.55,GlobalMedQA_EN,0.0,0.4,0.7449201345443726
0.9,GlobalMedQA_EN,0.0,0.0,0.7521514892578125
0.4,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.75,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.85,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.85,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.85,GlobalMedQA_EN,1.0,1.0,0.9999997019767761
0.7,GlobalMedQA_EN,0.0,0.0,0.7938276529312134
0.9,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.55,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.55,GlobalMedQA_EN,0.0,0.0,0.7155818939208984
0.9,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.6614291071891785
0.85,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.25,0.7626547813415527
0.85,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.0,0.6308248043060303
0.97,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.95,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,0.0,0.0,0.6527200937271118
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.8647499680519104
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.7408972978591919
0.95,GlobalMedQA_EN,1.0,1.0,0.9999997019767761
0.05,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.55,GlobalMedQA_EN,0.0,0.0,0.5641880035400391
0.45,GlobalMedQA_EN,0.0,0.0,0.6158736944198608
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8499726057052612
0.85,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.4,GlobalMedQA_EN,0.0,0.0,0.6754217147827148
0.75,GlobalMedQA_EN,0.0,0.0,0.7044098377227783
0.7,GlobalMedQA_EN,0.0,0.0,0.8042319416999817
0.85,GlobalMedQA_EN,0.0,0.06451612903225806,0.4954506456851959
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,0.0,0.0,0.611284613609314
0.9,GlobalMedQA_EN,0.0,0.0,0.5287283062934875
0.85,GlobalMedQA_EN,0.0,0.5714285714285714,0.9412830471992493
0.4,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.85,GlobalMedQA_EN,0.0,0.4444444444444445,0.6609432697296143
